Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,13,1007952.39,65536,15.38,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,14,2324052.32,131072,17.73,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,15,3310853.76,262144,12.63,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,16,5805572.4,524288,11.07,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,17,12377684.58,1048576,11.8,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,18,25497840.6,2097152,12.16,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,19,51126598.31,4194304,12.19,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,20,102490962.53,8388608,12.22,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,21,196030695.14,16777216,11.68,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,22,388440930.31,33554432,11.58,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Pilot,23,779288328.72,67108864,11.61,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,1,121031962.37,67108864,1.8,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,2,122364107.85,67108864,1.82,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,3,121495460.02,67108864,1.81,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,4,121107814.07,67108864,1.8,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,5,122777280.81,67108864,1.83,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Warmup,6,121693112.05,67108864,1.81,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,1,119797184.22,67108864,1.79,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,2,120002129.68,67108864,1.79,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,3,120816441.44,67108864,1.8,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,4,121894775.46,67108864,1.82,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,5,120445935.06,67108864,1.79,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,6,119386563.97,67108864,1.78,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,7,121134070.43,67108864,1.81,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,8,119547019.48,67108864,1.78,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,9,120080534.08,67108864,1.79,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,10,120936783.08,67108864,1.8,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,11,121158503.43,67108864,1.81,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,12,122253612.35,67108864,1.82,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,13,120938606.44,67108864,1.8,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,14,120112625.19,67108864,1.79,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Overhead,Actual,15,119791349.48,67108864,1.79,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,1,781849782.27,67108864,11.65,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,2,783952114.24,67108864,11.68,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,3,782370168.69,67108864,11.66,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,4,784647543.04,67108864,11.69,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,5,816203308.81,67108864,12.16,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,6,824657126.61,67108864,12.29,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Warmup,7,784717560,67108864,11.69,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,1,767199099.41,67108864,11.43,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,2,814542594.19,67108864,12.14,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,3,764311264.74,67108864,11.39,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,4,747819354.8,67108864,11.14,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,5,756441650.9,67108864,11.27,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,6,759829450.37,67108864,11.32,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,7,760469084.42,67108864,11.33,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,8,767999553.64,67108864,11.44,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,9,753553086.89,67108864,11.23,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,10,765253576.24,67108864,11.4,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,11,765852002.39,67108864,11.41,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,12,727264638.19,67108864,10.84,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,13,731946292.62,67108864,10.91,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,14,717615062.11,67108864,10.69,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,15,731554999.96,67108864,10.9,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,16,726677152.19,67108864,10.83,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,17,730513133.1,67108864,10.89,511,0,0,24
MyEnumerableBenchmark.EmptyDisposableStruct,console.Enumerations.Example1,MyEnumerableBenchmark,EmptyDisposableStruct,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000,1,Workload,Actual,18,756949273.81,67108864,11.28,511,0,0,24
